row_id,engagement_score
89667,2.9140136264675407
89668,3.8707551979502366
89669,3.7932860874050407
89670,3.8412141823252366
89671,2.3148925327175407
89672,3.0149657749050407
89673,3.4791536354502366
89674,1.371320011620432
89675,3.3910644077175407
89676,3.5910155795925407
89677,4.448880197950237
89678,2.9780550026377366
89679,4.258007767092541
89680,3.1328401588877366
89681,4.371609690137737
89682,4.044705393262737
89683,4.126293899905041
89684,4.532132151075237
89685,3.5231444858425407
89686,4.520901682325237
89687,2.568097355370432
89688,3.460553410057932
89689,4.052639963575237
89690,2.3012206577175407
89691,3.0686767124050407
89692,1.799786808495432
89693,3.6163606667002366
89694,4.282254221387737
89695,4.281399729200237
89696,3.6239745639675407
89697,3.522320988182932
89698,3.8815429233425407
89699,3.6829345249050407
89700,2.737164738182932
89701,3.9742708229502366
89702,3.1837890170925407
89703,3.4187743686550407
89704,3.8849153542002366
89705,3.323590519432932
89706,2.2418944858425407
89707,4.307644846387737
89708,3.5011262917002366
89709,2.7035644077175407
89710,3.1003694557627366
89711,2.994488956932932
89712,4.242581369825237
89713,3.403302433495432
89714,3.4973421120127366
89715,1.3116731667002366
89716,3.140851261620432
89717,1.5871858620127364
89718,4.543484690137737
89719,4.633206369825237
89720,3.1239745639675407
89721,2.978497745995432
89722,3.9704101108425407
89723,3.5655794167002366
89724,2.9772460483425407
89725,3.8922851108425407
89726,2.9271972202175407
89727,3.4684569858425407
89728,3.2051057838877366
89729,3.9439973854502366
89730,2.5788085483425407
89731,4.019314768262737
89732,2.834698917870432
89733,3.398175480370432
89734,3.8805208229502366
89735,4.105130197950237
89736,3.6334960483425407
89737,2.486066105370432
89738,3.9493684792002366
89739,2.7766389870127366
89740,4.267361643262737
89741,3.174908878807932
89742,3.7042968295925407
89743,3.3231933139675407
89744,2.7447021030300407
89745,3.7652864479502366
89746,2.8784911655300407
89747,3.458112003807932
89748,0.980328800682932
89749,2.921490910057932
89750,3.7986116432627366
89751,2.8563509010752366
89752,3.8861360573252366
89753,3.3153352760752366
89754,4.094189407717541
89755,3.7575960182627366
89756,4.444363596387737
89757,3.2740755104502366
89758,4.247097971387737
89759,3.7040526889675407
89760,3.6762206577175407
89761,3.2708251499050407
89762,3.330548527245432
89763,3.1135985874050407
89764,3.645978214745432
89765,3.0212678932627366
89766,2.782330753807932
89767,3.8803222202175407
89768,3.760358097557932
89769,4.032254221387737
89770,2.1238524936550407
89771,4.956082346387737
89772,3.3200194858425407
89773,4.491116526075237
89774,4.756253244825237
89775,3.8288085483425407
89776,2.6992464088877366
89777,4.404324533887737
89778,1.9625520729502364
89779,3.3504915260752366
89780,3.7704589389675407
89781,3.7416048073252366
89782,3.5959749245127366
89783,4.118191721387737
89784,3.5729036354502366
89785,3.6230745338877366
89786,4.247464182325237
89787,3.8299071811550407
89788,4.376736643262737
89789,4.658230783887737
89790,3.504254581932932
89791,4.105130197950237
89792,3.4966552280300407
89793,3.5401122592800407
89794,3.240094425682932
89795,3.3153808139675407
89796,2.4462401889675407
89797,2.6374788307627366
89798,3.4003417514675407
89799,1.962353470217541
89800,2.1941194557627366
89801,3.264630558495432
89802,2.9267089389675407
89803,4.320096018262737
89804,3.1278352760752366
89805,2.8955810092800407
89806,4.868069651075237
89807,3.6257600807627366
89808,4.000760080762737
89809,2.402325870995432
89810,4.055890324120432
89811,3.194073917870432
89812,3.4610872292002366
89813,3.8535432838877366
89814,3.6629915260752366
89815,3.1259276889675407
89816,2.679547550682932
89817,4.101513626467541
89818,3.109479191307932
89819,2.7536897682627366
89820,3.1563997292002366
89821,4.043652298342541
89822,2.8758056186550407
89823,3.455426456932932
89824,3.4049804233425407
89825,4.506741526075237
89826,4.141263010450237
89827,4.187405588575237
89828,3.6258821510752366
89829,2.6278352760752366
89830,4.272045853030041
89831,4.240262033887737
89832,4.018094065137737
89833,4.270413401075237
89834,3.1476106667002366
89835,3.234235050682932
89836,3.292706730370432
89837,2.978863956932932
89838,3.7580077670925407
89839,4.137112619825237
89840,3.535748722557932
89841,3.5084505104502366
89842,3.1989257358425407
89843,3.5692415260752366
89844,2.9623534702175407
89845,2.9884309792002366
89846,3.9553499245127366
89847,2.948590519432932
89848,3.9895296120127366
89849,3.131085636620432
89850,2.8524446510752366
89851,3.2700927280300407
89852,2.863751652245432
89853,3.7578401588877366
89854,3.8211181186550407
89855,3.0057649635752366
89856,4.278912785057932
89857,4.094876291700237
89858,3.8462190651377366
89859,2.9398925327175407
89860,2.8388948463877366
89861,3.9363069557627366
89862,4.234402658887737
89863,3.9626741432627366
89864,2.011456730370432
89865,3.8689241432627366
89866,4.806424143262737
89867,4.162625315137737
89868,4.297513010450237
89869,2.6234407448252366
89870,3.6814696811550407
89871,3.9293489479502366
89872,4.454739572950237
89873,3.1996581577175407
89874,3.2792024635752366
89875,2.4060335182627366
89876,4.231762649905041
89877,4.293728830762737
89878,4.014431955762737
89879,3.9376497292002366
89880,3.4392821811550407
89881,3.3690917514675407
89882,3.3716552280300407
89883,3.246197941307932
89884,2.9137239479502366
89885,4.188015940137737
89886,4.244778635450237
89887,2.6661653542002366
89888,3.9627196811550407
89889,4.303662063967541
89890,4.019314768262737
89891,4.112576487012737
89892,3.5713622592800407
89893,3.3447542213877366
89894,3.9347200417002366
89895,3.469098331932932
89896,3.6125764870127366
89897,3.058331730370432
89898,3.6199462436550407
89899,4.367703440137737
89900,3.7813997292002366
89901,4.309475901075237
89902,4.276562454592541
89903,4.656765940137737
89904,4.363064768262737
89905,2.7293977760752366
89906,4.470242502637737
89907,3.3646516823252366
89908,3.3672606967800407
89909,3.650616886620432
89910,2.852521183495432
89911,3.383527042870432
89912,4.313138010450237
89913,3.2459228061550407
89914,3.6179475807627366
89915,4.241482737012737
89916,3.6108675026377366
89917,2.7255370639675407
89918,3.2462434792002366
89919,3.235699894432932
89920,3.5317659401377366
89921,4.070340158887737
89922,3.249860050682932
89923,3.305035831932932
89924,3.4958772682627366
89925,2.837872745995432
89926,4.216503860842541
89927,4.066967728030041
89928,3.123395206932932
89929,3.7617464088877366
89930,2.750104191307932
89931,3.1512727760752366
89932,3.0257079624050407
89933,3.2546663307627366
89934,2.8335692905300407
89935,2.6293456577175407
89936,2.888653995995432
89937,3.3644530795925407
89938,2.2560091042002366
89939,4.204983713575237
89940,4.261136057325237
89941,4.016918899905041
89942,4.435208322950237
89943,2.856549503807932
89944,3.9167757057627366
89945,3.7273681186550407
89946,3.9055452370127366
89947,2.775738956932932
89948,3.234845402245432
89949,4.033596994825237
89950,3.8462646030300407
89951,4.182034494825237
89952,4.397900345217541
89953,3.9531981967800407
89954,3.7224397682627366
89955,3.4402587436550407
89956,2.0056428932627366
89957,2.2649657749050407
89958,3.8576171420925407
89959,3.5080077670925407
89960,2.8802001499050407
89961,3.7445344948252366
89962,3.255231144432932
89963,3.5553710483425407
89964,3.187237980370432
89965,3.0478792213877366
89966,4.496609690137737
89967,4.391064407717541
89968,3.8373534702175407
89969,4.003613235842541
89970,2.9101839088877366
89971,3.451764347557932
89972,3.596173527245432
89973,4.368313791700237
89974,4.333157541700237
89975,3.4569823764675407
89976,2.962384464745432
89977,4.762967112012737
89978,3.0770995639675407
89979,3.173932316307932
89980,3.9270751499050407
89981,3.2331819557627366
89982,4.191067697950237
89983,3.334332706932932
89984,4.783841135450237
89985,3.7942171120127366
89986,2.7313964389675407
89987,3.3669710182627366
89988,3.9806640170925407
89989,4.724392893262737
89990,3.9785432838877366
89991,3.5008821510752366
89992,4.135525705762737
89993,3.6882600807627366
89994,4.181668283887737
89995,2.700787785057932
89996,4.413235666700237
89997,4.591458322950237
89998,3.7739989780300407
89999,2.6256835483425407
90000,3.2706575417002366
90001,4.639676096387737
90002,4.142605783887737
90003,3.3427245639675407
90004,2.4427001499050407
90005,4.465359690137737
90006,4.072415354200237
90007,3.6545686745127366
90008,2.1756103061550407
90009,3.3949251198252366
90010,3.3446321510752366
90011,3.7188997292002366
90012,4.121609690137737
90013,2.9366731667002366
90014,1.969189407717541
90015,2.1906249545925407
90016,3.8696565651377366
90017,3.626202824120432
90018,2.7375764870127366
90019,2.7876253151377366
90020,3.4343538307627366
90021,3.8778808139675407
90022,2.091534855370432
90023,3.4408235573252366
90024,2.163068058495432
90025,3.8135042213877366
90026,3.1881380104502366
90027,3.3958251499050407
90028,3.3504149936550407
90029,4.558499338575237
90030,2.6393554233425407
90031,4.215603830762737
90032,2.317975285057932
90033,2.026471378807932
90034,4.257596018262737
90035,3.7272005104502366
90036,3.8260009311550407
90037,4.002346994825237
90038,4.026928665530041
90039,4.722317697950237
90040,3.5292480014675407
90041,3.1155061745127366
90042,3.0868196510752366
90043,4.007794620995432
90044,3.6864745639675407
90045,3.9790771030300407
90046,3.4851350807627366
90047,3.3474397682627366
90048,3.5145540260752366
90049,3.9756135963877366
90050,4.079540970217541
90051,3.533063175682932
90052,4.018094065137737
90053,4.044339182325237
90054,3.3418245338877366
90055,3.3840608620127366
90056,3.3265657448252366
90057,3.0425081276377366
90058,3.280621769432932
90059,3.2697265170925407
90060,3.2641112827175407
90061,2.7122313999050407
90062,4.021191360842541
90063,3.4783446811550407
90064,4.333889963575237
90065,3.4840819858425407
90066,4.297513010450237
90067,4.446438791700237
90068,2.3818635963877366
90069,2.6242952370127366
90070,3.7514925026377366
90071,2.3560302280300407
90072,2.8178222202175407
90073,3.9975862526377366
90074,3.914654972557932
90075,3.1527831577175407
90076,4.047024729200237
90077,4.324978830762737
90078,3.6993684792002366
90079,3.7612581276377366
90080,2.8291747592800407
90081,4.095242502637737
90082,3.9872102760752366
90083,3.5315673374050407
90084,3.7524690651377366
90085,4.069241526075237
90086,3.8712434792002366
90087,4.071072580762737
90088,4.422635080762737
90089,3.3110628151377366
90090,3.0165071510752366
90091,3.3027620338877366
90092,4.757229807325237
90093,4.233426096387737
90094,3.4704101108425407
90095,3.8017854713877366
90096,2.4330110573252366
90097,3.223859074120432
90098,4.007351877637737
90099,3.7490510963877366
90100,2.5963866733425407
90101,3.667340519432932
90102,2.6483886264675407
90103,2.7800569557627366
90104,3.6933105014675407
90105,2.923932316307932
90106,3.4464387917002366
90107,3.0369384311550407
90108,3.7750520729502366
90109,3.001080753807932
90110,4.030590774905041
90111,3.7665526889675407
90112,3.168927433495432
90113,3.049420597557932
90114,3.013287785057932
90115,2.368878605370432
90116,3.7208528542002366
90117,3.3682372592800407
90118,3.151471378807932
90119,3.4669921420925407
90120,2.8832063698252366
90121,4.194607737012737
90122,3.8343782448252366
90123,3.5199706577175407
90124,3.443585636620432
90125,3.6737337135752366
90126,2.4818847202175407
90127,4.155743839745432
90128,3.666730167870432
90129,3.2939729713877366
90130,3.9206819557627366
90131,3.0386474155300407
90132,3.3122069858425407
90133,3.8303499245127366
90134,2.6704833530300407
90135,4.056546213575237
90136,2.2011995338877366
90137,3.3082551979502366
90138,3.2935302280300407
90139,4.821316721387737
90140,4.768582346387737
90141,3.3092772983425407
90142,3.187848331932932
90143,2.187970402245432
90144,4.355740549512737
90145,2.6739013217800407
90146,3.6128206276377366
90147,3.6912353061550407
90148,4.392727854200237
90149,2.0553710483425407
90150,3.7840852760752366
90151,4.223172190137737
90152,3.9469270729502366
90153,4.507229807325237
90154,2.8009309792002366
90155,3.5576448463877366
90156,4.029202463575237
90157,2.407452824120432
90158,3.6884276889675407
90159,3.7029540561550407
90160,3.8178987526377366
90161,2.081891300682932
90162,3.4501464389675407
90163,3.3297851108425407
90164,3.4848144077175407
90165,3.4164550327175407
90166,3.4358642124050407
90167,4.481274368655041
90168,2.6543700717800407
90169,4.154812815137737
90170,4.148754837405041
90171,3.9846467995127366
90172,2.7501497292002366
90173,2.9604003452175407
90174,3.720441105370432
90175,3.5924348854502366
90176,3.3932161354502366
90177,2.000104191307932
90178,3.3979768776377366
90179,3.0299804233425407
90180,4.611355783887737
90181,2.5142333530300407
90182,4.231717112012737
90183,3.4046142124050407
90184,3.0834472202175407
90185,3.0793733620127366
90186,2.4643065952175407
90187,3.9049348854502366
90188,3.200421574120432
90189,2.9105501198252366
90190,3.0324218295925407
90191,4.038235666700237
90192,4.040356399905041
90193,3.688824894432932
90194,4.289334299512737
90195,2.1913573764675407
90196,4.563382151075237
90197,3.4772460483425407
90198,3.034161808495432
90199,3.1096923374050407
90200,3.1246614479502366
90201,4.050076487012737
90202,2.7055940651377366
90203,3.8255126499050407
90204,1.9693880104502364
90205,4.186062815137737
90206,2.5687532448252366
90207,2.850690128807932
90208,3.2815217995127366
90209,3.670392277245432
90210,3.1168489479502366
90211,4.202176096387737
90212,3.3899202370127366
90213,3.1095247292002366
90214,3.6819124245127366
90215,3.8620882057627366
90216,2.2432372592800407
90217,3.450787785057932
90218,2.3425569557627366
90219,4.489407541700237
90220,3.2980012917002366
90221,4.105130197950237
90222,3.2232942604502366
90223,3.2479524635752366
90224,4.052106144432932
90225,3.9525423073252366
90226,2.644757511620432
90227,3.538068058495432
90228,3.5199251198252366
90229,3.741803410057932
90230,1.1454134010752366
90231,3.350690128807932
90232,4.341946604200237
90233,3.002057316307932
90234,3.8891878151377366
90235,4.209256174512737
90236,4.518094065137737
90237,3.4107942604502366
90238,4.333645822950237
90239,4.841824533887737
90240,2.9413573764675407
90241,3.4005858920925407
90242,3.8036620639675407
90243,4.323758127637737
90244,4.302639963575237
90245,4.323880197950237
90246,3.9779329323252366
90247,3.4486815952175407
90248,3.6212434792002366
90249,3.4071776889675407
90250,1.091656925682932
90251,4.155423166700237
90252,2.9103515170925407
90253,4.463406565137737
90254,3.4997069858425407
90255,3.9461181186550407
90256,2.1099364780300407
90257,0.547223331932932
90258,3.331036808495432
90259,1.660229446780041
90260,3.3495605014675407
90261,3.7591829323252366
90262,3.630475285057932
90263,3.6552245639675407
90264,3.2876253151377366
90265,2.9248323463877366
90266,4.050198557325237
90267,4.353055002637737
90268,3.6617708229502366
90269,2.308209660057932
90270,3.0349397682627366
90271,3.002789738182932
90272,4.428128244825237
90273,1.4485595249050407
90274,4.270291330762737
90275,4.085721018262737
90276,4.281521799512737
90277,3.8664827370127366
90278,2.807599308495432
90279,3.4350862526377366
90280,2.5073974155300407
90281,4.785550119825237
90282,4.415921213575237
90283,3.169781925682932
90284,3.214215519432932
90285,3.699811222557932
90286,1.612286808495432
90287,1.3403596901377366
90288,2.531232120995432
90289,3.224103214745432
90290,4.040066721387737
90291,3.6118440651377366
90292,2.0973176979502366
90293,3.0855989479502366
90294,3.476544620995432
90295,3.2953612827175407
90296,4.178494455762737
90297,3.4555175327175407
90298,4.226101877637737
90299,3.8135042213877366
90300,3.240460636620432
90301,1.990185501467541
90302,4.183255197950237
90303,4.370266916700237
90304,3.254620792870432
90305,3.4440429233425407
90306,3.8524901889675407
90307,4.145657541700237
90308,3.9260530495127366
90309,4.091214182325237
90310,3.9778563999050407
90311,2.7278108620127366
90312,3.6612060092800407
90313,3.3054475807627366
90314,3.740216495995432
90315,2.8799560092800407
90316,0.662823917870432
90317,3.9626741432627366
90318,3.7588167213877366
90319,3.266705753807932
90320,2.9134798073252366
90321,3.8736848854502366
90322,4.347805979200237
90323,2.8028841042002366
90324,3.5493440651377366
90325,3.5799837135752366
90326,3.1693391823252366
90327,2.7460448764675407
90328,3.5161864780300407
90329,4.199658157717541
90330,4.187237980370432
90331,3.4077880405300407
90332,4.504422190137737
90333,2.202862980370432
90334,4.256497385450237
90335,3.9125032448252366
90336,3.8450438999050407
90337,3.583478214745432
90338,4.133618118655041
90339,3.7860384010752366
90340,3.6215331577175407
90341,4.301342728030041
90342,2.851300480370432
90343,2.976910831932932
90344,3.4637727760752366
90345,3.119733097557932
90346,3.1867187045925407
90347,2.5218017124050407
90348,3.074078800682932
90349,2.7644319557627366
90350,3.4308593295925407
90351,3.9685335182627366
90352,3.2551546120127366
90353,3.139630558495432
90354,4.019680979200237
90355,4.003323557325237
90356,3.1030550026377366
90357,4.591748001467541
90358,4.379422190137737
90359,2.9989745639675407
90360,3.9834260963877366
90361,3.7433593295925407
90362,4.025906565137737
90363,3.0467805885752366
90364,2.1791503452175407
90365,3.166974308495432
90366,3.277692081932932
90367,4.725003244825237
90368,3.4408690952175407
90369,3.9330110573252366
90370,3.2875032448252366
90371,2.0111360573252366
90372,3.9837157749050407
90373,3.351910831932932
90374,4.261136057325237
90375,3.1817903542002366
90376,3.4037597202175407
90377,3.188092472557932
90378,3.7197542213877366
90379,3.5657470249050407
90380,3.9051024936550407
90381,2.8712434792002366
90382,3.4883544467800407
90383,4.508938791700237
90384,2.7117431186550407
90385,4.192333938967541
90386,4.310940744825237
90387,3.6874055885752366
90388,4.122586252637737
90389,3.4734618686550407
90390,3.2392854713877366
90391,2.6424837135752366
90392,2.624860050682932
90393,4.790432932325237
90394,3.0967528842800407
90395,3.471295597557932
90396,3.8877229713877366
90397,3.0875520729502366
90398,4.509182932325237
90399,4.404690744825237
90400,3.2104003452175407
90401,3.1857421420925407
90402,3.5344514870127366
90403,3.0390136264675407
90404,3.5386474155300407
